ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
2830,1,1.369306943,0.168441905,6.237279385,7.950912924,0.124732655,0.193532337,6.618005632,1.615479256,0.100157106,5.747001341,0.47316411,8.92E-06
2831,1,1.369121921,0.034601094,6.257754482,7.908520455,0.419398335,0.325721728,6.521486666,1.615106647,0.049286797,5.74348085,0.477135681,6.70E-06
2832,1,1.369215544,0.127814645,6.244776129,7.9366382,0.232825702,0.305111044,6.610308376,1.615413158,0.046888036,5.753022482,0.4737541,9.83E-05
2833,1,1.368931179,0.048847605,6.237838652,7.877057725,0.160496175,0.5181835,6.583850828,1.615362542,0.07347658,5.752902081,0.47372338,0.000292981
2834,1,1.369170346,0.129464598,6.267683115,7.936834937,0.228758533,0.515441772,6.610900479,1.61540713,0.044477637,5.753085558,0.483896056,9.35E-05
2835,1,1.369134839,0.28511249,6.259553853,7.914573439,0.490749221,0.335657071,6.636402806,1.615498044,0.049457747,5.749346617,0.483569975,2.34E-05
2836,1,1.369142874,0.201802988,6.263695591,7.925830201,0.383575328,0.243280564,6.61711558,1.615453592,0.051344841,5.751604306,0.474781546,4.16E-06
2837,1,1.369150975,0.177393795,6.267118928,7.93105955,0.321263079,0.223501918,6.621808677,1.615487817,0.068265291,5.752919623,0.478385283,0.000197224
2838,1,1.369150431,0.100277415,6.254839511,7.891397377,0.482581472,0.280461106,6.586313018,1.615311817,0.050894087,5.708588978,0.490451341,2.44E-05
2839,1,1.36916103,0.078764615,6.26359937,7.937717155,0.305786216,0.234815445,6.594108778,1.615329593,0.047565803,5.751775043,0.486743863,0.00013888
2840,1,1.369156605,0.055516861,6.254264323,7.924162539,0.450416499,0.14050963,6.594133855,1.615259812,0.065932652,5.7405514,0.473040276,4.82E-06
2841,1,1.369120004,0.131194522,6.263293619,7.913882385,0.293578384,0.545906171,6.613232993,1.615410021,0.068335956,5.753304825,0.482606985,8.87E-05
2842,1,1.369155638,0.219533497,6.254569527,7.933135336,0.216347468,0.255293731,6.623700803,1.61548252,0.048550015,5.751451079,0.482809891,0.000188178
2843,1,1.36909813,0.024880017,6.225922674,7.831303717,0.681768376,0.429359238,6.446342946,1.61504188,0.048244449,5.748667961,0.473457801,2.09E-07
2844,1,1.369139259,0.030676353,6.221082154,7.917874832,0.370586467,0.40761227,6.542629264,1.615243302,0.048707196,5.684716343,0.473359348,9.95E-06
2845,1,1.369148301,0.256490626,6.267222846,7.927666686,0.238136625,0.573394942,6.638772527,1.615444467,0.06494586,5.751534989,0.480366367,0.000109563
2846,1,1.369160687,0.239149126,6.266518457,7.930405829,0.084417298,0.546991036,6.651085458,1.615466915,0.078338845,5.75163695,0.485812933,0.000437414
2847,1,1.369152588,0.327342299,6.268196402,7.929849703,0.378042456,0.286072145,6.630418917,1.615498507,0.042672455,5.751398002,0.479403727,5.53E-06
2848,1,1.369152333,0.10075068,6.263122681,7.928143621,0.407121454,0.384070987,6.60150001,1.615385784,0.051899283,5.75408344,0.478664954,1.27E-05
2849,1,1.368761405,0.50181363,6.261445771,7.907357541,0.051677906,0.546169716,6.654295736,1.615471948,0.080162091,5.751457923,0.480321063,0.000520189
2850,1,1.369000966,0.100710588,6.226308402,7.887997484,0.210481284,0.109621706,6.597258044,1.615252611,0.046161781,5.75228764,0.52967467,0.000148607
2851,1,1.369082419,0.13849025,6.259407832,7.90638582,0.251665994,0.466110285,6.619363917,1.615425065,0.045235559,5.75449094,0.493319158,5.39E-05
2852,1,1.369157126,0.306669786,6.267352958,7.935268818,0.339625502,0.487163521,6.664100173,1.615505754,0.047821752,5.752464832,0.489674179,3.85E-05
2853,1,1.369163848,0.132193338,6.265784915,7.934418193,0.259015579,0.483124474,6.610897685,1.615407881,0.048768423,5.753517528,0.481687486,3.63E-05
2854,1,1.36913489,0.082163318,6.255739283,7.917169809,0.383448088,0.350002411,6.57158544,1.615290846,0.051156876,5.718727839,0.486522794,7.93E-06
2855,1,1.369114069,0.0146251,6.246637567,7.870368821,0.612128433,0.291100784,6.450523191,1.614770332,0.042027553,5.747818561,0.473741036,5.28E-06
2856,1,1.369097337,0.102266482,6.252707351,7.892858368,0.406294343,0.260891968,6.588401744,1.61531217,0.111608167,5.717213501,0.494590474,0.000434217
2857,1,1.369148616,0.160590272,6.263248697,7.929599103,0.315918556,0.316034164,6.623422341,1.615460015,0.047477016,5.752532748,0.49045918,3.75E-05
2858,1,1.369161074,0.070626211,6.264993877,7.935692858,0.351499978,0.256562391,6.594756668,1.615340954,0.049486121,5.755390751,0.477127358,3.03E-05
2859,1,1.369142585,0.030151071,6.258328338,7.925858318,0.327102352,0.090125144,6.592678895,1.615118249,0.056252595,5.751608955,0.475244698,1.77E-05
2860,1,1.369006046,0.054051614,6.257886442,7.89250871,0.178122356,0.38404333,6.558775124,1.61527106,0.042203659,5.830136303,0.477644458,0.000159967
2861,1,1.369165278,0.147420846,6.265346126,7.9331255,0.144065356,0.522417323,6.620846358,1.615423167,0.053409766,5.75338818,0.483393484,2.65E-05
2862,1,1.369132091,0.086635258,6.261616077,7.91963092,0.337325973,0.295020014,6.587832618,1.615324082,0.05065236,5.734398938,0.484228693,5.02E-07
2863,1,1.369031721,0.012314357,6.206994644,7.740103313,0.620947957,0.387077543,6.498808703,1.615114767,0.0483448,5.749522696,0.47483629,6.54E-05
2864,1,1.369129174,0.072074138,6.259219827,7.91161183,0.448539238,0.344326421,6.584254593,1.615328282,0.046503412,5.799383076,0.473767921,1.68E-05
2865,1,1.369134311,0.144756642,6.265866208,7.928569935,0.174942283,0.248433581,6.615835369,1.615445549,0.05571775,5.752449476,0.490112243,0.000214113
2866,1,1.36762178,0.100771808,6.209883414,7.832355177,0.053859089,0.357314217,6.594026102,1.615361563,0.080698538,5.753940994,0.489434943,0.000194257
2867,1,1.369075156,0.102257872,6.223520072,7.791807098,0.655498992,0.203094143,6.602414004,1.615369716,0.140943533,5.750518698,0.47456683,1.53E-05
2868,1,1.360541489,0.367708923,6.184008032,7.830387324,0.010210687,0.128919625,6.662995725,1.616087935,0.283247051,5.751242774,0.514840945,0.013557136
2869,1,1.368715319,1.008910244,6.253649648,7.838588877,0.136414359,0.112983009,6.615182207,1.615519399,0.520804139,5.750961644,0.474762393,0.000234775
2870,1,1.369140281,0.053779379,6.259828345,7.919323473,0.462562928,0.350693101,6.547434838,1.615216877,0.054991485,5.735251368,0.476493153,2.67E-06
2871,1,1.369146063,0.194258835,6.229478018,7.909407683,0.804275844,0.401962432,6.634247465,1.615469138,0.062203988,5.750739816,0.484977713,1.48E-06
2872,1,1.369090011,0.223884311,6.262987753,7.922937519,0.114001468,0.237955589,6.62791348,1.615513732,0.080113323,5.7513057,0.474972645,0.000719195
2873,1,1.369141422,0.158403906,6.241644063,7.913123889,0.431794553,0.34932498,6.616959784,1.615431644,0.054773885,5.744505273,0.475340629,1.43E-05
2874,1,1.369133716,0.073593674,6.241457362,7.874201437,0.552561348,0.34301203,6.545268185,1.615203776,0.056604061,5.747296771,0.486725432,6.56E-06
2875,1,1.369150064,0.124406125,6.264486988,7.931321171,0.315948109,0.349890838,6.60968923,1.615408949,0.042806386,5.758092044,0.503998983,1.51E-05
2876,1,1.369072144,0.062288295,6.24849164,7.877244565,0.374055821,0.592619107,6.531617824,1.6153036,0.045246841,5.748058397,0.483819346,2.57E-05
2877,1,1.368783975,0.039894391,6.155133588,7.778681995,0.25621542,0.80549398,6.396866071,1.615256861,0.041876727,5.74906302,0.478946817,3.01E-05
2878,1,1.369057096,0.094783042,6.24685193,7.879583025,0.321708622,0.394786702,6.586102131,1.615346727,0.042848557,5.764081266,0.482888156,5.41E-05
2879,1,1.369088786,0.125257485,6.251279931,7.910921656,0.208825287,0.258639549,6.607419804,1.615402551,0.168149986,5.751198147,0.47352127,0.000546526
2880,1,1.369099727,0.132605603,6.257102842,7.896140149,0.372766917,0.254732163,6.609195698,1.615411328,0.143388825,5.752094401,0.475645275,7.77E-05
2881,1,1.369153938,0.031586129,6.254401224,7.928346494,0.441107602,0.328991815,6.53305119,1.615149917,0.054055315,5.853845446,0.473829124,6.50E-06
2882,1,1.369146356,0.013677092,6.239547506,7.914438506,0.564288894,0.21702005,6.473033356,1.614586619,0.044016008,5.746850544,0.475540748,2.69E-05
2883,1,1.369016603,0.051915304,6.229278037,7.831706966,0.409847771,0.40922977,6.575845935,1.61532477,0.04468592,5.749005973,0.476377485,5.66E-05
2884,1,1.369156872,0.010048369,6.250100094,7.931065962,0.303929207,0.301380947,6.554177599,1.615196687,0.044553723,5.753255704,0.474295915,7.31E-06
2885,1,1.369159677,0.048918251,6.266105919,7.935412744,0.403699879,0.138754993,6.587775559,1.615186959,0.047804398,5.752718374,0.475305625,8.99E-06
2886,1,1.369137809,0.074266033,6.252148979,7.896722375,0.484471448,0.463703319,6.55842738,1.615304224,0.04885278,5.74001239,0.485645892,1.13E-05
2887,1,1.36911162,0.173295363,6.259668959,7.914675497,0.235342887,0.475077551,6.629212825,1.615443187,0.059684742,5.753390329,0.487767674,2.64E-05
2888,1,1.369141835,0.120953707,6.262324131,7.924488839,0.47659054,0.088240341,6.606802067,1.615395984,0.05115347,5.786883163,0.66543247,4.20E-05
2889,1,1.36915696,0.272072464,6.267553246,7.934752881,0.303396889,0.436371275,6.639414642,1.615472133,0.045696128,5.751684639,0.483815481,1.82E-05
2890,1,1.369132083,0.080270309,6.262828006,7.924508441,0.207521534,0.263342406,6.58924364,1.615317266,0.056286119,5.753385266,0.481826634,6.83E-05
2891,1,1.369071947,0.019757898,6.161189551,7.816743803,0.623683676,0.235279294,6.364503792,1.614091464,0.041830541,5.749424783,0.48788804,1.22E-05
2892,1,1.369156397,0.037484231,6.264543784,7.932007601,0.316348696,0.173604601,6.598652619,1.615331418,0.074014096,5.751425348,0.473206909,3.34E-05
2893,1,1.369116795,0.00316706,6.100308003,7.85547342,0.756668378,0.116993055,5.972054256,1.606912061,0.041536457,5.749483916,0.49601842,4.28E-05
2894,1,1.36913104,0.004265502,6.202112143,7.910197562,0.395024741,0.240518432,6.531017682,1.614997914,0.043078596,5.754991314,0.473990143,1.48E-05
2895,1,1.369097623,0.043841415,6.225370135,7.816118197,0.723704725,0.328457798,6.571645035,1.615280113,0.092327876,5.750479201,0.47304483,1.80E-07
2896,1,1.369319401,0.282120342,6.264297975,7.937490848,0.041940255,0.413510688,6.654960975,1.615516119,0.173767928,5.751453215,0.488959666,0.003011588
2897,1,1.369132803,0.159439502,6.264665644,7.92556248,0.28470524,0.352420474,6.634740535,1.615486052,0.043509245,5.754274901,0.4922293,5.21E-05
2898,1,1.36914223,0.014316271,6.253407496,7.917885598,0.540604507,0.254591125,6.485345136,1.614806765,0.048657093,5.74544504,0.473118978,3.71E-06
2899,1,1.369132145,0.128745113,6.253291445,7.913276699,0.206239284,0.368480756,6.61128316,1.615412907,0.06752569,5.755897849,0.482942253,9.75E-06
2900,1,1.369130688,0.02872408,6.002232611,7.941761124,0.554392597,0.492706257,6.424582013,1.615076994,0.050788589,5.749709566,0.474781756,0.000157311
2901,1,1.369114338,0.102472492,6.18968169,7.919474776,0.160309903,0.375533962,6.592594743,1.615360441,0.043806644,5.756921436,0.486883944,0.000579058
2902,1,1.369139133,0.144138998,6.255361572,7.909393657,0.393035736,0.242623844,6.618682443,1.615462049,0.05316777,5.74877217,0.488369022,4.73E-06
2903,1,1.369155466,0.109363331,6.249108466,7.932870532,0.29953451,0.36146694,6.598444911,1.615375297,0.057786554,5.747239033,0.481596199,1.34E-05
2904,1,1.369146368,0.193524695,6.25459776,7.926684882,0.428059166,0.361322764,6.643460679,1.61550882,0.045662693,5.749318748,0.494098985,2.24E-05
2905,1,1.369151666,0.091169739,6.262990165,7.929290213,0.36277921,0.318978685,6.598579324,1.615370557,0.097624829,5.77282195,0.474197034,1.42E-05
2906,1,1.369145828,0.037689346,6.263846434,7.925813347,0.463273492,0.23002531,6.552038416,1.615090398,0.040917739,5.771158816,0.473685105,6.60E-06
2907,1,1.369164004,0.188071317,6.262854261,7.936313723,0.237531173,0.343007965,6.634408659,1.615488533,0.049141329,5.752794557,0.485273897,9.94E-05
2908,1,1.369172268,0.082418849,6.120201481,7.936367109,0.159569716,0.937542719,6.554620154,1.615375213,0.049670789,5.746558626,0.473559963,0.000464168
2909,1,1.368901595,0.224575283,6.264188467,7.90203301,0.098729636,0.435749678,6.658344325,1.615514315,0.121041012,5.752106171,0.488194988,0.000106783
2910,1,1.369137948,0.169744109,6.253714333,7.923592209,0.304144176,0.309048705,6.632821381,1.615497199,0.047354103,5.766591342,0.494629123,2.46E-05
2911,1,1.368860072,0.407540382,6.250499167,7.948501945,0.065974805,0.213122446,6.613584583,1.615441876,0.042919446,5.75110646,0.479498688,0.001209496
2912,1,1.369160359,0.197055988,6.267392784,7.935600731,0.27621597,0.390956542,6.633438913,1.615470057,0.098018467,5.752945252,0.488630143,5.50E-05
2913,1,1.369127442,0.132771456,6.26757775,7.918322947,0.325407228,0.249079669,6.61425732,1.61543737,0.056850785,5.753276487,0.501102729,1.43E-05
2914,1,1.369117083,0.040177332,6.246537503,7.892469531,0.491078941,0.368893726,6.506554739,1.615114592,0.049020308,5.746864129,0.477944582,1.46E-06
2915,1,1.369146089,0.022053154,6.232966262,7.87528985,0.391473647,0.09213471,6.531068365,1.613954751,0.043661762,5.763349783,0.477248088,1.52E-05
2916,1,1.369159248,0.153072526,6.270132841,7.934229512,0.28132863,0.256550598,6.613148017,1.615430483,0.051657631,5.752505149,0.479777458,7.02E-05
2917,1,1.36917108,0.161540913,6.27101414,7.935362298,0.11248354,0.426943967,6.633168336,1.615460399,0.052003795,5.753464072,0.479561195,0.000238511
2918,1,1.369048285,0.041741227,6.218458879,7.906936735,0.153739908,0.052163088,6.586857008,1.614527252,0.052408401,5.780923495,0.486316191,4.51E-05
2919,1,1.369098647,0.103300393,6.253468156,7.901019847,0.331620443,0.227540198,6.594068317,1.615326225,0.04423558,5.755020885,0.490444513,0.000243591
2920,1,1.36913325,0.176720013,6.269777605,7.921098285,0.152077419,0.667713728,6.634329798,1.615428862,0.072932248,5.752149956,0.478797074,6.87E-05
2921,1,1.369155952,0.121966887,6.260560414,7.915615078,0.444956855,0.199020595,6.60727084,1.615402324,0.074455047,5.744722411,0.475469084,1.09E-05
2922,1,1.369156149,0.116351301,6.26021675,7.930942577,0.220746092,0.31970257,6.602934863,1.615386127,0.052956492,5.759555563,0.489021472,0.000287801
2923,1,1.369079888,0.095672646,6.257436542,7.897267486,0.272912528,0.378651618,6.593063685,1.615362241,0.057551558,5.756022366,0.480347749,3.14E-05
2924,1,1.36914544,0.033307393,6.238376541,7.892542679,0.35171072,0.23623769,6.456144923,1.614585445,0.043708849,5.748166935,0.473953862,6.76E-05
2925,1,1.36910496,0.098846798,6.257045251,7.905558039,0.341094624,0.555351173,6.583664749,1.615366679,0.042283134,5.734973559,0.481489698,3.05E-05
2926,1,1.369126518,0.134859645,6.260944016,7.91985351,0.297503241,0.432021826,6.615422392,1.615419472,0.041670392,5.755719932,0.484685153,3.05E-05
2927,1,1.369118917,0.233615094,6.26109984,7.908191889,0.269783512,0.30303871,6.63409135,1.615504891,0.065784666,5.751671953,0.478121096,8.48E-05
2928,1,1.369163172,0.145565244,6.261708876,7.932394249,0.131500428,0.243170668,6.611203436,1.615422575,0.067605258,5.752081797,0.484322373,2.33E-05
2929,1,1.369152694,0.080658191,6.235808373,7.924514492,0.340733626,0.62928843,6.576409057,1.615365376,0.060442981,5.748407035,0.474013821,3.25E-05
2930,1,1.369154932,0.192636238,6.267896037,7.931970722,0.27687798,0.486133049,6.644552029,1.615469915,0.049254191,5.752895771,0.482069528,3.80E-05
2931,1,1.369153769,0.246227399,6.27099551,7.932783015,0.254838234,0.202352401,6.655064596,1.61572547,0.047388267,5.75178625,0.52519916,5.30E-05
2932,1,1.36899417,0.031800455,6.189075515,7.667890836,0.537823564,0.169257905,6.45021315,1.614073416,0.042615203,5.748606512,0.503642992,0.000177636
2933,1,1.369149999,0.078551118,6.263599672,7.926400688,0.289981609,0.463183766,6.585342589,1.615357477,0.094008627,5.767050494,0.473280574,8.09E-05
2934,1,1.369144651,0.125727969,6.26862717,7.915653698,0.621223722,0.684531467,6.608435388,1.615402069,0.044795495,5.750427308,0.476794019,5.26E-06
2935,1,1.36916494,0.175860075,6.261892902,7.93183375,0.061554893,0.321134229,6.618599933,1.615441573,0.088524595,5.752220532,0.479279424,0.000131032
2936,1,1.368916501,0.158985938,6.244957411,7.885388855,0.118223961,0.425752375,6.632204015,1.615458451,0.05768208,5.754172493,0.487677433,0.000799143
2937,1,1.369142248,0.051386239,6.256223668,7.920187773,0.531191657,0.356875059,6.525089284,1.61515495,0.042857838,5.745380242,0.486256619,1.85E-06
2938,1,1.369153399,0.272530384,6.256562136,7.933049609,0.453500916,0.378107485,6.649786956,1.615519121,0.047956988,5.747567497,0.483033589,5.30E-06
2939,1,1.369166006,0.070044412,6.266389808,7.938539862,0.33082759,0.140193524,6.596905576,1.615289734,0.072154595,5.751910989,0.475088927,0.000150151
2940,1,1.369130114,0.110671761,6.262669621,7.918744596,0.319739928,0.182947252,6.599860972,1.615345389,0.044106971,5.75432659,0.503872843,9.58E-06
2941,1,1.369116831,0.163666622,6.254527994,7.889494718,0.511552733,0.573941463,6.614368142,1.615410774,0.091956945,5.750396937,0.47549824,1.02E-05
2942,1,1.369143427,0.20544232,6.271864762,7.92812056,0.207530475,0.51627034,6.637039514,1.615450591,0.206671556,5.752176464,0.476925772,0.000116408
2943,1,1.369139096,0.129105489,6.259232488,7.919578095,0.467356572,0.281379342,6.611583193,1.61542015,0.048435986,5.74603788,0.480269278,1.32E-05
2944,1,1.369165062,0.094563294,6.267658975,7.935213585,0.256272348,0.143989458,6.599121394,1.615316987,0.042377117,5.752430243,0.484216413,9.41E-05
2945,1,1.369103929,0.124940009,6.245671383,7.904300308,0.350075099,0.251677614,6.609778182,1.615414423,0.041618943,5.758124927,0.495550269,7.81E-05
2946,1,1.369128078,0.09693146,6.265801049,7.916527693,0.242544009,0.264287883,6.592665214,1.615333634,0.04167491,5.753172127,0.487309023,0.000415536
2947,1,1.369135629,0.109930931,6.253571145,7.921789564,0.289143803,0.517300663,6.600336237,1.615389626,0.05233156,5.755117733,0.47932528,8.35E-05
2948,1,1.369077562,0.071237542,6.254000053,7.890982361,0.324654356,0.456384704,6.550064339,1.615284674,0.046387762,5.743698415,0.485195014,0.000184055
2949,1,1.369093843,0.172951123,6.248961751,7.891259877,0.313664883,0.311212103,6.632750705,1.615495961,0.11099283,5.75332197,0.492642908,4.15E-05
2950,1,1.369150105,0.158369912,6.266448395,7.930273966,0.33690447,0.355401639,6.628488703,1.615465926,0.050055063,5.754779166,0.494080944,1.47E-05
2951,1,1.369125236,0.057995178,6.258330476,7.91203478,0.327073363,0.539141873,6.581585357,1.615361643,0.070275083,5.75393401,0.475295866,2.75E-05
2952,1,1.369154541,0.0975524,6.259427256,7.916287975,0.437740508,0.525822205,6.597651887,1.61538563,0.049851292,5.746660686,0.473454095,1.60E-05
2953,1,1.369098814,0.095464711,6.25635619,7.898622704,0.362484072,0.45997043,6.584188232,1.615354652,0.042894387,5.739235441,0.482987751,4.39E-05
2954,1,1.369128788,0.068654591,6.265143521,7.912954002,0.408984295,0.361216994,6.567395334,1.615283627,0.054982088,5.760030782,0.478550129,1.05E-05
2955,1,1.369144371,0.090222658,6.260745205,7.922676155,0.41676648,0.637663636,6.596276152,1.615388582,0.05954461,5.746780909,0.474885565,1.13E-05
2956,1,1.369116054,0.055396758,6.256836536,7.8938465,0.467202816,0.454711983,6.563722343,1.615311863,0.04912649,5.744049181,0.476349476,5.65E-06
2957,1,1.36915994,0.192756548,6.252598576,7.921453265,0.112343042,0.275826638,6.633574229,1.615517645,0.068107094,5.751677445,0.480013093,0.000239213
